DOY,time,temperature,humidity,pressure,windspeed,cloudCoverTotal,attenuation
267.0,7.0,16.1,97.0,1009.0,1.5,212.0,0.377358490566
267.0,8.0,19.4,90.0,1009.0,1.5,488.0,0.565573770492
267.0,9.0,21.7,73.0,1009.0,2.1,731.0,0.674418604651
267.0,10.0,23.9,62.0,1009.0,2.1,925.0,0.728648648649
267.0,11.0,25.0,56.0,1009.0,4.1,1055.0,0.748815165877
267.0,12.0,25.6,54.0,1008.0,2.6,1113.0,0.758310871518
267.0,13.0,25.0,56.0,1007.0,6.2,1094.0,0.758683729433
267.0,14.0,24.4,56.0,1007.0,6.7,1000.0,0.743
267.0,15.0,23.9,58.0,1006.0,6.2,838.0,0.712410501193
267.0,16.0,23.9,54.0,1006.0,6.2,617.0,0.653160453809
267.0,17.0,22.2,62.0,1006.0,6.2,355.0,0.532394366197
267.0,18.0,20.0,73.0,1006.0,4.6,81.0,0.469135802469
268.0,6.0,17.2,97.0,1007.0,2.6,8.0,0.5
268.0,7.0,18.3,90.0,1008.0,3.6,208.0,0.360576923077
268.0,8.0,20.0,87.0,1009.0,3.1,484.0,0.514462809917
268.0,9.0,21.7,79.0,1009.0,4.1,728.0,0.629120879121
268.0,10.0,23.3,71.0,1009.0,3.1,921.0,0.675352877307
268.0,11.0,25.0,64.0,1008.0,4.6,1051.0,0.710751665081
268.0,12.0,25.6,58.0,1007.0,5.2,1108.0,0.573104693141
268.0,13.0,26.1,56.0,1007.0,5.7,1089.0,0.723599632691
268.0,14.0,26.1,58.0,1007.0,7.7,995.0,0.678391959799
268.0,15.0,25.0,60.0,1006.0,5.2,832.0,0.717548076923
268.0,16.0,25.6,60.0,1006.0,6.7,611.0,0.574468085106
268.0,17.0,24.4,62.0,1006.0,6.2,348.0,0.497126436782
268.0,18.0,22.8,66.0,1006.0,4.1,76.0,0.407894736842
269.0,6.0,19.4,87.0,1009.0,1.5,7.0,0.142857142857
269.0,7.0,18.9,93.0,1010.0,2.6,205.0,0.185365853659
269.0,8.0,20.0,90.0,1010.0,2.1,481.0,0.212058212058
269.0,9.0,20.6,90.0,1011.0,1.5,724.0,0.42817679558
269.0,10.0,22.8,79.0,1011.0,3.1,917.0,0.52453653217
269.0,11.0,24.4,71.0,1011.0,3.1,1047.0,0.417382999045
269.0,12.0,23.9,69.0,1010.0,6.2,1104.0,0.500905797101
269.0,13.0,22.2,73.0,1010.0,5.7,1084.0,0.342250922509
269.0,14.0,21.1,81.0,1009.0,5.2,989.0,0.282103134479
269.0,15.0,21.7,79.0,1009.0,5.7,826.0,0.693704600484
269.0,16.0,21.7,79.0,1009.0,6.2,605.0,0.464462809917
269.0,17.0,20.6,79.0,1009.0,4.6,342.0,0.304093567251
269.0,18.0,19.4,84.0,1009.0,5.7,71.0,0.380281690141
270.0,7.0,18.9,90.0,1011.0,4.1,201.0,0.213930348259
270.0,8.0,18.9,90.0,1012.0,3.1,477.0,0.337526205451
270.0,9.0,18.9,90.0,1012.0,2.6,721.0,0.299583911234
270.0,10.0,20.6,81.0,1012.0,3.6,913.0,0.39430449069
270.0,11.0,22.2,76.0,1012.0,3.6,1043.0,0.635666347076
270.0,12.0,23.3,71.0,1011.0,4.1,1099.0,0.689717925387
270.0,13.0,23.9,66.0,1011.0,6.2,1079.0,0.766450417053
270.0,14.0,23.3,66.0,1010.0,6.2,984.0,0.756097560976
270.0,15.0,22.2,71.0,1010.0,7.2,820.0,0.686585365854
270.0,16.0,21.1,76.0,1009.0,8.2,599.0,0.679465776294
270.0,17.0,20.0,78.0,1009.0,7.7,335.0,0.585074626866
270.0,18.0,19.4,78.0,1009.0,6.7,67.0,0.611940298507
271.0,6.0,17.8,90.0,1011.0,0.0,6.0,0.5
271.0,7.0,18.3,87.0,1011.0,1.0,198.0,0.141414141414
271.0,8.0,18.3,87.0,1012.0,2.1,474.0,0.227848101266
271.0,9.0,18.9,84.0,1012.0,2.1,717.0,0.287308228731
271.0,10.0,20.0,78.0,1012.0,2.1,910.0,0.305494505495
271.0,11.0,22.2,73.0,1011.0,3.1,1038.0,0.727360308285
271.0,12.0,22.8,69.0,1011.0,5.2,1094.0,0.639853747715
271.0,13.0,22.8,69.0,1010.0,5.2,1074.0,0.71322160149
271.0,14.0,22.8,69.0,1010.0,5.2,978.0,0.70245398773
271.0,15.0,22.2,68.0,1009.0,6.2,814.0,0.674447174447
271.0,16.0,21.7,68.0,1009.0,6.2,592.0,0.608108108108
271.0,17.0,21.1,71.0,1009.0,5.2,329.0,0.410334346505
271.0,18.0,20.0,76.0,1009.0,4.1,62.0,0.483870967742
272.0,7.0,19.4,87.0,1011.0,1.5,195.0,0.235897435897
272.0,8.0,19.4,87.0,1011.0,2.6,470.0,0.231914893617
272.0,9.0,20.0,84.0,1011.0,3.1,713.0,0.273492286115
272.0,10.0,21.1,79.0,1011.0,1.5,906.0,0.370860927152
272.0,11.0,21.7,76.0,1011.0,4.1,1034.0,0.29497098646
272.0,12.0,22.2,76.0,1010.0,3.1,1090.0,0.321100917431
272.0,13.0,23.3,71.0,1010.0,4.1,1069.0,0.531337698784
272.0,14.0,22.8,71.0,1009.0,4.6,972.0,0.708847736626
272.0,15.0,22.8,69.0,1009.0,5.7,808.0,0.67202970297
272.0,16.0,21.7,73.0,1009.0,5.7,586.0,0.523890784983
272.0,17.0,20.6,79.0,1009.0,5.2,322.0,0.251552795031
272.0,18.0,19.4,81.0,1009.0,3.6,58.0,0.413793103448
273.0,6.0,18.9,84.0,1009.0,1.5,5.0,0.8
273.0,7.0,18.9,84.0,1010.0,1.5,191.0,0.371727748691
273.0,8.0,19.4,84.0,1010.0,2.1,467.0,0.496788008565
273.0,9.0,20.6,76.0,1010.0,3.1,709.0,0.490832157969
273.0,10.0,21.1,81.0,1010.0,2.1,902.0,0.409090909091
273.0,11.0,21.7,79.0,1010.0,4.1,1030.0,0.626213592233
273.0,12.0,22.2,73.0,1010.0,4.6,1085.0,0.370506912442
273.0,13.0,22.8,71.0,1009.0,5.7,1063.0,0.69896519285
273.0,14.0,22.8,69.0,1008.0,7.2,967.0,0.70734229576
273.0,15.0,22.2,68.0,1007.0,7.2,802.0,0.711970074813
273.0,16.0,21.7,71.0,1007.0,4.6,580.0,0.648275862069
273.0,17.0,21.1,68.0,1006.0,4.1,316.0,0.53164556962
273.0,18.0,18.9,78.0,1006.0,3.6,54.0,0.555555555556
274.0,6.0,15.6,93.0,1009.0,3.6,4.0,0.75
274.0,7.0,16.1,93.0,1009.0,3.1,187.0,0.144385026738
274.0,8.0,17.2,84.0,1010.0,2.6,463.0,0.295896328294
274.0,9.0,19.4,73.0,1010.0,4.1,705.0,0.541843971631
274.0,10.0,21.1,66.0,1010.0,4.1,897.0,0.673355629877
274.0,11.0,22.8,57.0,1010.0,3.1,1025.0,0.751219512195
274.0,12.0,23.3,56.0,1009.0,4.6,1079.0,0.761816496756
274.0,13.0,23.9,52.0,1008.0,3.6,1058.0,0.756143667297
274.0,14.0,22.8,60.0,1008.0,6.7,961.0,0.74505723205
274.0,15.0,21.1,66.0,1008.0,6.2,795.0,0.718238993711
274.0,16.0,20.6,66.0,1007.0,5.7,573.0,0.65445026178
274.0,17.0,19.4,70.0,1007.0,5.2,308.0,0.532467532468
274.0,18.0,18.3,78.0,1007.0,4.1,50.0,0.54
275.0,6.0,18.3,73.0,1009.0,3.6,3.0,1.0
275.0,7.0,18.9,73.0,1010.0,2.1,184.0,0.25
275.0,8.0,19.4,70.0,1010.0,2.6,459.0,0.446623093682
275.0,9.0,19.4,73.0,1011.0,2.6,701.0,0.396576319544
275.0,10.0,18.3,81.0,1011.0,3.6,893.0,0.193729003359
275.0,11.0,19.4,78.0,1011.0,4.6,1020.0,0.288235294118
275.0,12.0,20.6,71.0,1010.0,6.2,1075.0,0.552558139535
275.0,13.0,20.0,71.0,1010.0,6.2,1052.0,0.497148288973
275.0,14.0,19.4,73.0,1009.0,6.7,955.0,0.61780104712
275.0,15.0,19.4,73.0,1009.0,6.2,789.0,0.395437262357
275.0,16.0,19.4,70.0,1009.0,5.7,566.0,0.450530035336
275.0,17.0,18.3,76.0,1009.0,6.2,302.0,0.440397350993
275.0,18.0,17.2,78.0,1009.0,4.6,46.0,0.391304347826
276.0,6.0,15.0,84.0,1011.0,0.0,3.0,1.33333333333
276.0,7.0,16.1,78.0,1011.0,2.1,180.0,0.322222222222
276.0,8.0,18.9,57.0,1012.0,2.6,455.0,0.657142857143
276.0,9.0,20.0,59.0,1012.0,2.6,697.0,0.572453371593
276.0,10.0,21.1,47.0,1012.0,3.1,889.0,0.692913385827
276.0,11.0,21.1,55.0,1011.0,4.1,1016.0,0.669291338583
276.0,12.0,21.1,57.0,1011.0,5.2,1070.0,0.773831775701
276.0,13.0,20.6,61.0,1010.0,5.2,1047.0,0.774594078319
276.0,14.0,20.0,61.0,1010.0,6.7,949.0,0.754478398314
276.0,15.0,20.0,59.0,1010.0,7.2,783.0,0.7343550447
276.0,16.0,19.4,61.0,1010.0,7.7,560.0,0.682142857143
276.0,17.0,18.3,65.0,1010.0,7.2,295.0,0.576271186441
276.0,18.0,17.8,68.0,1010.0,5.7,42.0,0.738095238095
277.0,6.0,14.4,72.0,1009.0,0.0,2.0,1.0
277.0,7.0,16.7,65.0,1009.0,0.0,177.0,0.440677966102
277.0,8.0,18.9,57.0,1010.0,2.6,452.0,0.615044247788
277.0,9.0,21.1,47.0,1010.0,2.6,694.0,0.701729106628
277.0,10.0,21.7,44.0,1009.0,3.6,884.0,0.744343891403
277.0,11.0,21.1,51.0,1009.0,4.6,1011.0,0.764589515331
277.0,12.0,22.2,51.0,1008.0,5.2,1065.0,0.769953051643
277.0,13.0,22.2,57.0,1007.0,5.2,1042.0,0.764875239923
277.0,14.0,22.2,50.0,1007.0,6.7,943.0,0.753976670201
277.0,15.0,21.7,55.0,1006.0,6.7,777.0,0.720720720721
277.0,16.0,21.1,59.0,1005.0,7.2,553.0,0.656419529837
277.0,17.0,20.6,63.0,1005.0,6.7,289.0,0.525951557093
277.0,18.0,19.4,66.0,1005.0,5.2,39.0,0.666666666667
278.0,6.0,15.6,67.0,1007.0,3.1,2.0,1.5
278.0,7.0,16.1,67.0,1008.0,2.6,173.0,0.456647398844
278.0,8.0,18.3,68.0,1009.0,2.1,448.0,0.625
278.0,9.0,20.6,73.0,1010.0,2.6,690.0,0.701449275362
278.0,10.0,23.3,62.0,1010.0,2.1,880.0,0.740909090909
278.0,11.0,25.0,54.0,1010.0,3.1,1006.0,0.760437375746
278.0,12.0,26.1,42.0,1010.0,3.1,1060.0,0.771698113208
278.0,13.0,26.7,35.0,1010.0,0.0,1036.0,0.772200772201
278.0,14.0,25.6,45.0,1009.0,4.1,938.0,0.753731343284
278.0,15.0,25.0,43.0,1010.0,6.2,771.0,0.727626459144
278.0,16.0,22.8,62.0,1010.0,5.2,547.0,0.661791590494
278.0,17.0,21.7,68.0,1010.0,3.1,282.0,0.539007092199
278.0,18.0,21.1,66.0,1010.0,3.1,36.0,0.666666666667
279.0,7.0,18.3,78.0,1014.0,2.1,169.0,0.218934911243
279.0,8.0,19.4,76.0,1014.0,2.1,444.0,0.198198198198
279.0,9.0,20.0,73.0,1015.0,2.6,685.0,0.309489051095
279.0,10.0,20.6,71.0,1015.0,3.6,876.0,0.356164383562
279.0,11.0,21.7,66.0,1015.0,4.1,1002.0,0.556886227545
279.0,12.0,22.2,64.0,1014.0,5.2,1054.0,0.620493358634
279.0,13.0,21.7,68.0,1014.0,6.2,1031.0,0.612997090204
279.0,14.0,21.7,68.0,1013.0,7.7,932.0,0.699570815451
279.0,15.0,21.1,71.0,1013.0,7.7,765.0,0.683660130719
279.0,16.0,20.6,73.0,1013.0,7.7,541.0,0.611829944547
279.0,17.0,19.4,78.0,1013.0,7.2,276.0,0.460144927536
279.0,18.0,18.9,84.0,1013.0,6.2,33.0,0.363636363636
280.0,7.0,17.8,90.0,1014.0,2.6,166.0,0.313253012048
280.0,8.0,20.0,78.0,1015.0,2.6,440.0,0.518181818182
280.0,9.0,21.1,73.0,1015.0,3.1,681.0,0.613803230543
280.0,10.0,21.1,73.0,1014.0,3.6,871.0,0.696900114811
280.0,11.0,21.7,73.0,1014.0,4.6,997.0,0.721163490471
280.0,12.0,21.7,76.0,1014.0,5.2,1049.0,0.730219256435
280.0,13.0,22.2,73.0,1013.0,5.7,1025.0,0.725853658537
280.0,14.0,21.7,76.0,1012.0,6.2,926.0,0.708423326134
280.0,15.0,21.7,76.0,1011.0,7.7,759.0,0.666666666667
280.0,16.0,20.0,84.0,1011.0,7.2,534.0,0.561797752809
280.0,17.0,19.4,90.0,1011.0,6.7,270.0,0.359259259259
280.0,18.0,17.8,97.0,1011.0,5.2,30.0,0.4
281.0,6.0,15.6,100.0,1013.0,3.1,1.0,1.0
281.0,7.0,15.6,100.0,1013.0,2.6,162.0,0.172839506173
281.0,8.0,16.1,100.0,1014.0,0.0,436.0,0.259174311927
281.0,9.0,18.3,90.0,1014.0,2.1,677.0,0.682422451994
281.0,10.0,22.2,66.0,1014.0,1.5,867.0,0.703575547866
281.0,11.0,25.0,58.0,1013.0,2.6,992.0,0.720766129032
281.0,12.0,21.7,71.0,1013.0,5.7,1044.0,0.744252873563
281.0,13.0,21.1,73.0,1012.0,5.7,1020.0,0.71862745098
281.0,14.0,20.0,78.0,1012.0,6.2,920.0,0.701086956522
281.0,15.0,19.4,81.0,1011.0,6.7,753.0,0.519256308101
281.0,16.0,18.3,87.0,1011.0,5.7,528.0,0.488636363636
281.0,17.0,17.2,93.0,1011.0,4.6,263.0,0.190114068441
281.0,18.0,16.7,93.0,1011.0,3.1,27.0,0.333333333333
282.0,7.0,17.2,87.0,1015.0,2.1,158.0,0.322784810127
282.0,8.0,18.3,78.0,1015.0,2.6,432.0,0.236111111111
282.0,9.0,19.4,73.0,1015.0,2.6,673.0,0.588410104012
282.0,10.0,22.2,64.0,1015.0,2.6,862.0,0.649651972158
282.0,11.0,21.1,68.0,1015.0,3.6,987.0,0.690982776089
282.0,12.0,20.6,71.0,1014.0,5.2,1039.0,0.697786333013
282.0,13.0,20.6,71.0,1013.0,6.2,1014.0,0.650887573964
282.0,14.0,20.0,73.0,1013.0,6.2,914.0,0.659737417943
282.0,15.0,20.0,76.0,1012.0,7.2,746.0,0.571045576408
282.0,16.0,18.9,81.0,1012.0,6.7,522.0,0.438697318008
282.0,17.0,17.8,87.0,1012.0,6.7,257.0,0.342412451362
282.0,18.0,17.8,87.0,1013.0,5.7,24.0,0.333333333333
283.0,6.0,17.2,87.0,1013.0,1.5,1.0,1.0
283.0,7.0,17.2,84.0,1013.0,2.1,155.0,0.161290322581
283.0,8.0,17.8,81.0,1014.0,0.0,428.0,0.259345794393
283.0,9.0,18.3,81.0,1014.0,2.1,669.0,0.270553064275
283.0,10.0,19.4,73.0,1014.0,2.1,858.0,0.289044289044
283.0,11.0,22.8,64.0,1014.0,2.1,982.0,0.428716904277
283.0,12.0,21.7,68.0,1013.0,3.6,1034.0,0.722437137331
283.0,13.0,21.7,68.0,1012.0,5.7,1009.0,0.616451932607
283.0,14.0,20.0,73.0,1012.0,6.2,909.0,0.699669966997
283.0,15.0,19.4,76.0,1011.0,6.7,740.0,0.663513513514
283.0,16.0,18.9,78.0,1011.0,6.2,516.0,0.670542635659
283.0,17.0,17.8,84.0,1011.0,6.7,250.0,0.456
283.0,18.0,17.8,84.0,1011.0,5.2,22.0,0.681818181818
284.0,7.0,17.2,87.0,1013.0,1.5,151.0,0.17880794702
284.0,8.0,17.8,81.0,1013.0,2.6,424.0,0.254716981132
284.0,9.0,19.4,76.0,1014.0,2.1,664.0,0.611445783133
284.0,10.0,20.0,76.0,1014.0,3.1,853.0,0.635404454865
284.0,11.0,20.6,73.0,1013.0,5.2,977.0,0.724667349028
284.0,12.0,20.6,71.0,1013.0,4.1,1029.0,0.741496598639
284.0,13.0,20.6,71.0,1012.0,6.2,1003.0,0.701894317049
284.0,14.0,20.0,76.0,1012.0,5.2,903.0,0.692137320044
284.0,15.0,20.0,76.0,1011.0,5.2,734.0,0.608991825613
284.0,16.0,18.9,81.0,1011.0,5.2,509.0,0.557956777996
284.0,17.0,17.8,87.0,1011.0,5.7,244.0,0.344262295082
284.0,18.0,17.8,87.0,1012.0,4.6,20.0,0.1
285.0,7.0,17.2,81.0,1014.0,0.0,147.0,0.272108843537
285.0,8.0,17.8,78.0,1014.0,2.1,420.0,0.266666666667
285.0,9.0,17.8,78.0,1015.0,2.6,660.0,0.307575757576
285.0,10.0,20.0,68.0,1014.0,3.1,849.0,0.614840989399
285.0,11.0,19.4,70.0,1014.0,4.1,973.0,0.656731757451
285.0,12.0,19.4,73.0,1013.0,4.6,1023.0,0.688172043011
285.0,13.0,19.4,70.0,1012.0,5.7,997.0,0.687061183551
285.0,14.0,19.4,73.0,1012.0,6.2,897.0,0.663322185061
285.0,15.0,18.3,78.0,1011.0,7.2,728.0,0.586538461538
285.0,16.0,18.3,78.0,1011.0,7.2,503.0,0.455268389662
285.0,17.0,17.8,84.0,1011.0,6.7,238.0,0.306722689076
285.0,18.0,17.2,87.0,1011.0,6.2,17.0,0.941176470588
286.0,7.0,16.7,87.0,1013.0,1.5,143.0,0.132867132867
286.0,8.0,17.2,87.0,1013.0,2.1,416.0,0.211538461538
286.0,9.0,17.8,84.0,1013.0,2.1,656.0,0.278963414634
286.0,10.0,20.0,73.0,1013.0,1.5,844.0,0.552132701422
286.0,11.0,19.4,76.0,1013.0,3.6,968.0,0.486570247934
286.0,12.0,18.9,78.0,1012.0,4.6,1018.0,0.39489194499
286.0,13.0,20.6,71.0,1012.0,4.6,992.0,0.381048387097
286.0,14.0,20.6,73.0,1011.0,2.6,891.0,0.657687991021
286.0,15.0,19.4,78.0,1011.0,5.7,722.0,0.497229916898
286.0,16.0,18.9,78.0,1011.0,4.6,497.0,0.418511066398
286.0,17.0,17.2,87.0,1010.0,5.2,232.0,0.370689655172
286.0,18.0,16.7,87.0,1010.0,4.6,15.0,0.466666666667
287.0,7.0,17.8,73.0,1012.0,2.6,140.0,0.292857142857
287.0,8.0,18.3,68.0,1012.0,4.1,412.0,0.315533980583
287.0,9.0,18.9,68.0,1013.0,4.1,651.0,0.360983102919
287.0,10.0,19.4,63.0,1013.0,4.1,839.0,0.268176400477
287.0,11.0,20.6,59.0,1012.0,2.6,963.0,0.291796469367
287.0,12.0,19.4,68.0,1012.0,3.1,1013.0,0.324777887463
287.0,13.0,19.4,70.0,1012.0,4.6,986.0,0.386409736308
287.0,14.0,18.9,73.0,1011.0,5.2,885.0,0.331073446328
287.0,15.0,20.0,68.0,1011.0,5.2,716.0,0.666201117318
287.0,16.0,18.9,73.0,1011.0,5.7,491.0,0.533604887984
287.0,17.0,18.3,78.0,1011.0,5.2,226.0,0.349557522124
287.0,18.0,17.2,84.0,1011.0,5.7,13.0,0.538461538462
288.0,7.0,16.7,81.0,1010.0,1.5,136.0,0.0735294117647
288.0,8.0,17.2,78.0,1011.0,2.6,408.0,0.227941176471
288.0,9.0,18.3,73.0,1011.0,2.1,647.0,0.386398763524
288.0,10.0,18.9,68.0,1011.0,2.1,835.0,0.283832335329
288.0,11.0,20.0,66.0,1011.0,3.6,958.0,0.376826722338
288.0,12.0,20.0,68.0,1010.0,5.2,1007.0,0.721946375372
288.0,13.0,20.0,68.0,1009.0,5.2,981.0,0.720693170234
288.0,14.0,20.0,68.0,1008.0,6.2,879.0,0.748577929465
288.0,15.0,19.4,70.0,1008.0,6.2,710.0,0.688732394366
288.0,16.0,18.9,73.0,1007.0,4.6,485.0,0.620618556701
288.0,17.0,17.8,78.0,1007.0,5.2,220.0,0.509090909091
288.0,18.0,16.7,84.0,1007.0,3.1,12.0,1.16666666667
289.0,7.0,15.0,81.0,1009.0,2.1,132.0,0.44696969697
289.0,8.0,17.8,73.0,1010.0,0.0,403.0,0.585607940447
289.0,9.0,18.9,70.0,1010.0,2.1,642.0,0.696261682243
289.0,10.0,20.0,68.0,1010.0,3.1,830.0,0.734939759036
289.0,11.0,20.6,66.0,1010.0,4.6,952.0,0.760504201681
289.0,12.0,20.6,66.0,1009.0,5.7,1002.0,0.716566866267
289.0,13.0,20.6,68.0,1008.0,6.2,975.0,0.697435897436
289.0,14.0,20.6,68.0,1007.0,5.2,873.0,0.747995418099
289.0,15.0,20.0,73.0,1007.0,6.2,704.0,0.708806818182
289.0,16.0,19.4,76.0,1007.0,6.2,479.0,0.655532359081
289.0,17.0,17.8,84.0,1007.0,6.2,214.0,0.518691588785
289.0,18.0,17.2,90.0,1007.0,4.1,10.0,1.2
290.0,7.0,15.6,93.0,1010.0,0.0,128.0,0.3671875
290.0,8.0,17.8,84.0,1011.0,0.0,399.0,0.543859649123
290.0,9.0,20.0,78.0,1011.0,2.6,638.0,0.637931034483
290.0,10.0,21.1,71.0,1011.0,4.1,825.0,0.684848484848
290.0,11.0,20.0,76.0,1011.0,4.6,947.0,0.720168954593
290.0,12.0,19.4,81.0,1011.0,5.7,997.0,0.60481444333
290.0,13.0,21.1,73.0,1010.0,6.2,969.0,0.701754385965
290.0,14.0,21.1,73.0,1010.0,5.7,868.0,0.722350230415
290.0,15.0,19.4,81.0,1010.0,5.2,698.0,0.690544412607
290.0,16.0,17.2,93.0,1010.0,5.2,473.0,0.285412262156
290.0,17.0,16.7,97.0,1010.0,5.7,208.0,0.168269230769
290.0,18.0,16.7,97.0,1010.0,5.2,9.0,0.333333333333
291.0,7.0,14.4,100.0,1013.0,3.1,124.0,0.298387096774
291.0,8.0,16.1,90.0,1014.0,0.0,395.0,0.579746835443
291.0,9.0,23.9,52.0,1014.0,3.1,633.0,0.693522906793
291.0,10.0,21.1,68.0,1014.0,4.6,820.0,0.696341463415
291.0,11.0,20.6,71.0,1014.0,3.1,942.0,0.69957537155
291.0,12.0,19.4,76.0,1013.0,5.2,991.0,0.732593340061
291.0,13.0,18.9,78.0,1012.0,5.2,964.0,0.785269709544
291.0,14.0,19.4,76.0,1012.0,5.2,862.0,0.703016241299
291.0,15.0,18.3,84.0,1011.0,4.1,692.0,0.676300578035
291.0,16.0,17.2,93.0,1011.0,4.1,467.0,0.263383297645
291.0,17.0,17.8,90.0,1010.0,4.1,202.0,0.465346534653
291.0,18.0,17.8,93.0,1010.0,3.1,7.0,1.42857142857
292.0,7.0,20.0,29.0,1011.0,3.1,121.0,0.330578512397
292.0,8.0,22.8,23.0,1012.0,3.1,391.0,0.57800511509
292.0,9.0,24.4,22.0,1012.0,4.1,629.0,0.658187599364
292.0,10.0,27.8,18.0,1012.0,3.1,815.0,0.611042944785
292.0,11.0,30.6,12.0,1012.0,2.1,937.0,0.608324439701
292.0,12.0,26.7,47.0,1011.0,4.1,986.0,0.60953346856
292.0,13.0,25.0,50.0,1011.0,4.1,958.0,0.638830897704
292.0,14.0,24.4,52.0,1010.0,3.6,856.0,0.610981308411
292.0,15.0,24.4,54.0,1010.0,4.1,686.0,0.392128279883
292.0,16.0,20.0,84.0,1010.0,6.2,461.0,0.470715835141
292.0,17.0,17.8,93.0,1011.0,5.7,196.0,0.30612244898
292.0,18.0,17.2,93.0,1011.0,3.6,6.0,0.166666666667
293.0,7.0,18.9,76.0,1015.0,5.7,117.0,0.247863247863
293.0,8.0,18.9,76.0,1016.0,3.1,386.0,0.145077720207
293.0,9.0,18.9,76.0,1016.0,6.2,624.0,0.157051282051
293.0,10.0,18.3,81.0,1016.0,4.1,810.0,0.213580246914
293.0,11.0,18.3,81.0,1015.0,4.1,932.0,0.200643776824
293.0,12.0,17.8,87.0,1015.0,3.6,980.0,0.204081632653
293.0,13.0,20.6,73.0,1014.0,3.1,952.0,0.386554621849
293.0,14.0,22.8,55.0,1013.0,2.1,850.0,0.542352941176
293.0,15.0,21.7,55.0,1013.0,5.2,680.0,0.370588235294
293.0,16.0,20.0,63.0,1013.0,5.7,455.0,0.268131868132
293.0,17.0,20.0,55.0,1013.0,3.1,191.0,0.214659685864
293.0,18.0,18.9,65.0,1013.0,3.6,5.0,0.2
294.0,7.0,16.1,93.0,1014.0,5.2,113.0,0.176991150442
294.0,8.0,16.7,87.0,1014.0,5.7,382.0,0.431937172775
294.0,9.0,18.3,78.0,1015.0,4.1,620.0,0.382258064516
294.0,10.0,19.4,70.0,1015.0,3.6,805.0,0.365217391304
294.0,11.0,20.0,66.0,1015.0,3.1,927.0,0.281553398058
294.0,12.0,21.1,59.0,1014.0,2.1,975.0,0.397948717949
294.0,13.0,21.1,64.0,1014.0,2.6,947.0,0.357972544879
294.0,14.0,20.6,66.0,1013.0,4.1,844.0,0.296208530806
294.0,15.0,21.1,61.0,1014.0,4.6,675.0,0.345185185185
294.0,16.0,20.6,63.0,1014.0,4.6,449.0,0.447661469933
294.0,17.0,20.0,68.0,1014.0,2.6,185.0,0.367567567568
294.0,18.0,20.0,68.0,1014.0,0.0,4.0,1.0
295.0,7.0,17.2,90.0,1015.0,5.2,110.0,0.2
295.0,8.0,17.2,97.0,1016.0,4.1,378.0,0.187830687831
295.0,9.0,17.2,97.0,1016.0,3.6,615.0,0.177235772358
295.0,10.0,17.8,97.0,1016.0,6.2,800.0,0.17875
295.0,11.0,17.8,97.0,1016.0,4.6,921.0,0.180238870793
295.0,12.0,18.9,93.0,1016.0,4.1,969.0,0.176470588235
295.0,13.0,21.7,81.0,1015.0,5.2,941.0,0.422954303932
295.0,14.0,22.8,76.0,1015.0,5.2,839.0,0.555423122765
295.0,15.0,21.1,79.0,1016.0,5.7,669.0,0.397608370703
295.0,16.0,20.6,84.0,1016.0,4.1,444.0,0.427927927928
295.0,17.0,19.4,87.0,1016.0,3.6,179.0,0.178770949721
296.0,7.0,17.2,97.0,1018.0,3.6,106.0,0.311320754717
296.0,8.0,17.8,93.0,1018.0,4.1,373.0,0.257372654155
296.0,9.0,18.3,90.0,1019.0,3.6,610.0,0.252459016393
296.0,10.0,19.4,84.0,1019.0,3.6,795.0,0.547169811321
296.0,11.0,18.9,87.0,1019.0,4.1,916.0,0.545851528384
296.0,12.0,20.0,76.0,1018.0,5.2,964.0,0.684647302905
296.0,13.0,20.0,76.0,1017.0,5.2,936.0,0.700854700855
296.0,14.0,20.6,71.0,1017.0,6.2,833.0,0.665066026411
296.0,15.0,19.4,78.0,1017.0,6.2,663.0,0.621417797888
296.0,16.0,18.9,78.0,1017.0,5.7,438.0,0.545662100457
296.0,17.0,17.8,84.0,1016.0,5.2,174.0,0.373563218391
296.0,18.0,17.2,87.0,1017.0,4.6,3.0,1.0
297.0,7.0,15.6,87.0,1016.0,3.1,102.0,0.186274509804
297.0,8.0,17.2,81.0,1017.0,3.1,369.0,0.306233062331
297.0,9.0,18.3,78.0,1017.0,2.1,605.0,0.403305785124
297.0,10.0,20.6,68.0,1016.0,2.1,791.0,0.199747155499
297.0,11.0,20.6,73.0,1016.0,3.6,911.0,0.653128430296
297.0,12.0,21.1,73.0,1015.0,6.2,959.0,0.639207507821
297.0,13.0,20.6,76.0,1014.0,5.2,930.0,0.664516129032
297.0,14.0,19.4,81.0,1013.0,4.6,827.0,0.448609431681
297.0,15.0,18.9,84.0,1013.0,6.2,658.0,0.393617021277
297.0,16.0,18.9,84.0,1013.0,5.2,432.0,0.351851851852
297.0,17.0,17.8,90.0,1012.0,7.2,169.0,0.230769230769
297.0,18.0,17.2,93.0,1012.0,4.1,2.0,1.0
298.0,7.0,16.7,65.0,1011.0,6.7,99.0,0.333333333333
298.0,8.0,17.2,63.0,1012.0,4.1,364.0,0.532967032967
298.0,9.0,17.8,58.0,1012.0,5.2,601.0,0.587354409318
298.0,10.0,18.9,53.0,1012.0,7.7,785.0,0.670063694268
298.0,11.0,18.9,57.0,1012.0,10.8,906.0,0.640176600442
298.0,12.0,18.9,59.0,1012.0,12.9,953.0,0.722980062959
