,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,pressure,summary,temperature,visibility,windBearing,windSpeed,timezone
2016-03-25 05:38:00-07:00,8.369,0.48733333333333334,7.335,0.8736666666666667,,296.63966666666664,0.0,0.0,1019.5676666666667,,9.364333333333333,16.09,307.9,2.1046666666666667,
2016-03-25 05:39:00-07:00,8.3595,0.487,7.3225,0.8734999999999999,,296.6565,0.0,0.0,1019.5654999999999,,9.3555,16.09,307.95,2.1039999999999996,
2016-03-25 05:40:00-07:00,8.35,0.48666666666666664,7.31,0.8733333333333333,,296.67333333333335,0.0,0.0,1019.5633333333333,,9.346666666666666,16.09,308.0,2.103333333333333,
2016-03-25 05:41:00-07:00,8.3405,0.48633333333333334,7.297499999999999,0.8731666666666666,,296.69016666666664,0.0,0.0,1019.5611666666666,,9.337833333333332,16.09,308.05,2.1026666666666665,
2016-03-25 05:42:00-07:00,8.331,0.486,7.284999999999999,0.873,,296.707,0.0,0.0,1019.559,,9.328999999999999,16.09,308.1,2.102,
2016-03-25 05:43:00-07:00,8.3215,0.48566666666666664,7.2725,0.8728333333333333,,296.72383333333335,0.0,0.0,1019.5568333333333,,9.320166666666667,16.09,308.15,2.1013333333333333,
2016-03-25 05:44:00-07:00,8.312,0.48533333333333334,7.26,0.8726666666666667,,296.74066666666664,0.0,0.0,1019.5546666666667,,9.311333333333334,16.09,308.2,2.1006666666666667,
2016-03-25 05:45:00-07:00,8.3025,0.485,7.2475,0.8724999999999999,,296.7575,0.0,0.0,1019.5525,,9.3025,16.09,308.25,2.0999999999999996,
2016-03-25 05:46:00-07:00,8.293000000000001,0.48466666666666663,7.234999999999999,0.8723333333333333,,296.77433333333335,0.0,0.0,1019.5503333333334,,9.293666666666667,16.09,308.3,2.099333333333333,
2016-03-25 05:47:00-07:00,8.2835,0.48433333333333334,7.222499999999999,0.8721666666666666,,296.79116666666664,0.0,0.0,1019.5481666666667,,9.284833333333333,16.09,308.35,2.0986666666666665,
2016-03-25 05:48:00-07:00,8.274000000000001,0.484,7.21,0.872,,296.808,0.0,0.0,1019.5459999999999,,9.276,16.09,308.4,2.098,
2016-03-25 05:49:00-07:00,8.2645,0.48366666666666663,7.1975,0.8718333333333333,,296.82483333333334,0.0,0.0,1019.5438333333333,,9.267166666666666,16.09,308.45,2.0973333333333333,
2016-03-25 05:50:00-07:00,8.255,0.48333333333333334,7.185,0.8716666666666667,,296.84166666666664,0.0,0.0,1019.5416666666666,,9.258333333333333,16.09,308.5,2.0966666666666667,
2016-03-25 05:51:00-07:00,8.2455,0.483,7.172499999999999,0.8714999999999999,,296.8585,0.0,0.0,1019.5395,,9.2495,16.09,308.55,2.0959999999999996,
2016-03-25 05:52:00-07:00,8.236,0.48266666666666663,7.159999999999999,0.8713333333333333,,296.87533333333334,0.0,0.0,1019.5373333333333,,9.240666666666666,16.09,308.6,2.095333333333333,
2016-03-25 05:53:00-07:00,8.2265,0.48233333333333334,7.1475,0.8711666666666666,,296.89216666666664,0.0,0.0,1019.5351666666667,,9.231833333333332,16.09,308.65,2.0946666666666665,
2016-03-25 05:54:00-07:00,8.217,0.482,7.135,0.871,,296.909,0.0,0.0,1019.533,,9.222999999999999,16.09,308.7,2.094,
2016-03-25 05:55:00-07:00,8.2075,0.48166666666666663,7.1225,0.8708333333333333,,296.92583333333334,0.0,0.0,1019.5308333333334,,9.214166666666667,16.09,308.75,2.0933333333333333,
2016-03-25 05:56:00-07:00,8.198,0.48133333333333334,7.109999999999999,0.8706666666666667,,296.94266666666664,0.0,0.0,1019.5286666666666,,9.205333333333334,16.09,308.8,2.0926666666666667,
2016-03-25 05:57:00-07:00,8.1885,0.481,7.097499999999999,0.8704999999999999,,296.9595,0.0,0.0,1019.5264999999999,,9.1965,16.09,308.85,2.0919999999999996,
2016-03-25 05:58:00-07:00,8.179,0.48066666666666663,7.085,0.8703333333333333,,296.97633333333334,0.0,0.0,1019.5243333333333,,9.187666666666667,16.09,308.9,2.091333333333333,
2016-03-25 05:59:00-07:00,8.1695,0.48033333333333333,7.0725,0.8701666666666666,,296.99316666666664,0.0,0.0,1019.5221666666666,,9.178833333333333,16.09,308.95,2.0906666666666665,
2016-03-25 06:00:00-07:00,8.16,0.48,7.06,0.87,partly-cloudy-night,297.01,0.0,0.0,1019.52,Partly Cloudy,9.17,16.09,309.0,2.09,America/Los_Angeles
2016-03-25 06:01:00-07:00,8.154666666666667,0.47966666666666663,7.049333333333333,0.8696666666666667,,297.03633333333335,0.0,0.0,1019.5193333333333,,9.164833333333334,16.09,309.03333333333336,2.089,
2016-03-25 06:02:00-07:00,8.149333333333333,0.47933333333333333,7.038666666666666,0.8693333333333333,,297.06266666666664,0.0,0.0,1019.5186666666666,,9.159666666666666,16.09,309.06666666666666,2.088,
2016-03-25 06:03:00-07:00,8.144,0.479,7.028,0.869,,297.089,0.0,0.0,1019.518,,9.1545,16.09,309.1,2.0869999999999997,
2016-03-25 06:04:00-07:00,8.138666666666667,0.47866666666666663,7.017333333333333,0.8686666666666667,,297.1153333333333,0.0,0.0,1019.5173333333333,,9.149333333333333,16.09,309.1333333333333,2.086,
2016-03-25 06:05:00-07:00,8.133333333333333,0.47833333333333333,7.006666666666666,0.8683333333333333,,297.14166666666665,0.0,0.0,1019.5166666666667,,9.144166666666667,16.09,309.1666666666667,2.085,
2016-03-25 06:06:00-07:00,8.128,0.478,6.9959999999999996,0.868,,297.168,0.0,0.0,1019.516,,9.139,16.09,309.2,2.0839999999999996,
2016-03-25 06:07:00-07:00,8.122666666666667,0.47766666666666663,6.985333333333333,0.8676666666666667,,297.1943333333333,0.0,0.0,1019.5153333333333,,9.133833333333333,16.09,309.23333333333335,2.0829999999999997,
2016-03-25 06:08:00-07:00,8.117333333333333,0.47733333333333333,6.974666666666666,0.8673333333333333,,297.22066666666666,0.0,0.0,1019.5146666666667,,9.128666666666666,16.09,309.26666666666665,2.082,
2016-03-25 06:09:00-07:00,8.112,0.477,6.9639999999999995,0.867,,297.247,0.0,0.0,1019.514,,9.1235,16.09,309.3,2.081,
2016-03-25 06:10:00-07:00,8.106666666666667,0.4766666666666666,6.953333333333333,0.8666666666666667,,297.2733333333333,0.0,0.0,1019.5133333333333,,9.118333333333332,16.09,309.3333333333333,2.08,
2016-03-25 06:11:00-07:00,8.101333333333333,0.47633333333333333,6.942666666666667,0.8663333333333333,,297.29966666666667,0.0,0.0,1019.5126666666666,,9.113166666666666,16.09,309.3666666666667,2.0789999999999997,
2016-03-25 06:12:00-07:00,8.096,0.476,6.9319999999999995,0.866,,297.32599999999996,0.0,0.0,1019.512,,9.108,16.09,309.4,2.078,
2016-03-25 06:13:00-07:00,8.090666666666667,0.4756666666666667,6.921333333333333,0.8656666666666667,,297.3523333333333,0.0,0.0,1019.5113333333334,,9.102833333333333,16.09,309.43333333333334,2.077,
2016-03-25 06:14:00-07:00,8.085333333333333,0.47533333333333333,6.910666666666667,0.8653333333333333,,297.3786666666667,0.0,0.0,1019.5106666666667,,9.097666666666667,16.09,309.46666666666664,2.0759999999999996,
2016-03-25 06:15:00-07:00,8.08,0.475,6.8999999999999995,0.865,,297.405,0.0,0.0,1019.51,,9.0925,16.09,309.5,2.0749999999999997,
2016-03-25 06:16:00-07:00,8.074666666666667,0.4746666666666667,6.889333333333333,0.8646666666666667,,297.4313333333333,0.0,0.0,1019.5093333333333,,9.087333333333333,16.09,309.53333333333336,2.074,
2016-03-25 06:17:00-07:00,8.069333333333333,0.47433333333333333,6.878666666666667,0.8643333333333333,,297.4576666666666,0.0,0.0,1019.5086666666666,,9.082166666666666,16.09,309.56666666666666,2.073,
2016-03-25 06:18:00-07:00,8.064,0.474,6.867999999999999,0.864,,297.484,0.0,0.0,1019.508,,9.077,16.09,309.6,2.072,
2016-03-25 06:19:00-07:00,8.058666666666667,0.4736666666666667,6.857333333333333,0.8636666666666667,,297.51033333333334,0.0,0.0,1019.5073333333333,,9.071833333333332,16.09,309.6333333333333,2.0709999999999997,
2016-03-25 06:20:00-07:00,8.053333333333333,0.47333333333333333,6.846666666666667,0.8633333333333333,,297.53666666666663,0.0,0.0,1019.5066666666667,,9.066666666666666,16.09,309.6666666666667,2.07,
2016-03-25 06:21:00-07:00,8.048,0.473,6.835999999999999,0.863,,297.563,0.0,0.0,1019.506,,9.0615,16.09,309.7,2.069,
2016-03-25 06:22:00-07:00,8.042666666666667,0.4726666666666667,6.825333333333333,0.8626666666666667,,297.58933333333334,0.0,0.0,1019.5053333333333,,9.056333333333333,16.09,309.73333333333335,2.0679999999999996,
2016-03-25 06:23:00-07:00,8.037333333333333,0.4723333333333333,6.814666666666667,0.8623333333333333,,297.61566666666664,0.0,0.0,1019.5046666666667,,9.051166666666667,16.09,309.76666666666665,2.0669999999999997,
2016-03-25 06:24:00-07:00,8.032,0.472,6.803999999999999,0.862,,297.642,0.0,0.0,1019.504,,9.046,16.09,309.8,2.066,
2016-03-25 06:25:00-07:00,8.026666666666667,0.4716666666666667,6.793333333333333,0.8616666666666667,,297.6683333333333,0.0,0.0,1019.5033333333333,,9.040833333333333,16.09,309.8333333333333,2.065,
2016-03-25 06:26:00-07:00,8.021333333333333,0.4713333333333333,6.782666666666667,0.8613333333333333,,297.69466666666665,0.0,0.0,1019.5026666666666,,9.035666666666666,16.09,309.8666666666667,2.064,
2016-03-25 06:27:00-07:00,8.016,0.471,6.771999999999999,0.861,,297.721,0.0,0.0,1019.502,,9.0305,16.09,309.9,2.0629999999999997,
2016-03-25 06:28:00-07:00,8.010666666666667,0.4706666666666667,6.761333333333333,0.8606666666666667,,297.7473333333333,0.0,0.0,1019.5013333333334,,9.025333333333332,16.09,309.93333333333334,2.062,
2016-03-25 06:29:00-07:00,8.005333333333333,0.4703333333333333,6.750666666666667,0.8603333333333333,,297.77366666666666,0.0,0.0,1019.5006666666667,,9.020166666666666,16.09,309.96666666666664,2.061,
2016-03-25 06:30:00-07:00,8.0,0.47,6.74,0.86,,297.79999999999995,0.0,0.0,1019.5,,9.014999999999999,16.09,310.0,2.0599999999999996,
2016-03-25 06:31:00-07:00,7.994666666666666,0.4696666666666667,6.729333333333333,0.8596666666666667,,297.8263333333333,0.0,0.0,1019.4993333333333,,9.009833333333333,16.09,310.03333333333336,2.0589999999999997,
2016-03-25 06:32:00-07:00,7.989333333333334,0.4693333333333333,6.718666666666667,0.8593333333333333,,297.85266666666666,0.0,0.0,1019.4986666666666,,9.004666666666667,16.09,310.06666666666666,2.058,
2016-03-25 06:33:00-07:00,7.984,0.46900000000000003,6.708,0.859,,297.87899999999996,0.0,0.0,1019.498,,8.9995,16.09,310.1,2.057,
2016-03-25 06:34:00-07:00,7.978666666666666,0.4686666666666667,6.697333333333333,0.8586666666666667,,297.9053333333333,0.0,0.0,1019.4973333333334,,8.994333333333334,16.09,310.1333333333333,2.056,
2016-03-25 06:35:00-07:00,7.973333333333334,0.4683333333333333,6.6866666666666665,0.8583333333333333,,297.9316666666667,0.0,0.0,1019.4966666666667,,8.989166666666666,16.09,310.1666666666667,2.0549999999999997,
2016-03-25 06:36:00-07:00,7.968,0.468,6.676,0.858,,297.95799999999997,0.0,0.0,1019.496,,8.984,16.09,310.2,2.054,
2016-03-25 06:37:00-07:00,7.962666666666666,0.4676666666666667,6.665333333333333,0.8576666666666667,,297.9843333333333,0.0,0.0,1019.4953333333333,,8.978833333333332,16.09,310.23333333333335,2.053,
2016-03-25 06:38:00-07:00,7.957333333333334,0.4673333333333333,6.6546666666666665,0.8573333333333333,,298.0106666666666,0.0,0.0,1019.4946666666667,,8.973666666666666,16.09,310.26666666666665,2.0519999999999996,
2016-03-25 06:39:00-07:00,7.952,0.467,6.644,0.857,,298.037,0.0,0.0,1019.494,,8.968499999999999,16.09,310.3,2.0509999999999997,
2016-03-25 06:40:00-07:00,7.946666666666666,0.4666666666666667,6.633333333333333,0.8566666666666667,,298.06333333333333,0.0,0.0,1019.4933333333333,,8.963333333333333,16.09,310.3333333333333,2.05,
2016-03-25 06:41:00-07:00,7.941333333333334,0.4663333333333333,6.6226666666666665,0.8563333333333333,,298.08966666666663,0.0,0.0,1019.4926666666667,,8.958166666666667,16.09,310.3666666666667,2.049,
2016-03-25 06:42:00-07:00,7.936,0.466,6.612,0.856,,298.116,0.0,0.0,1019.492,,8.953,16.09,310.4,2.048,
2016-03-25 06:43:00-07:00,7.930666666666666,0.4656666666666667,6.601333333333333,0.8556666666666667,,298.14233333333334,0.0,0.0,1019.4913333333334,,8.947833333333334,16.09,310.43333333333334,2.0469999999999997,
2016-03-25 06:44:00-07:00,7.925333333333334,0.4653333333333333,6.5906666666666665,0.8553333333333333,,298.16866666666664,0.0,0.0,1019.4906666666667,,8.942666666666666,16.09,310.46666666666664,2.046,
2016-03-25 06:45:00-07:00,7.92,0.465,6.58,0.855,,298.195,0.0,0.0,1019.49,,8.9375,16.09,310.5,2.045,
2016-03-25 06:46:00-07:00,7.914666666666666,0.4646666666666667,6.569333333333333,0.8546666666666667,,298.2213333333333,0.0,0.0,1019.4893333333333,,8.932333333333332,16.09,310.53333333333336,2.0439999999999996,
2016-03-25 06:47:00-07:00,7.9093333333333335,0.4643333333333333,6.558666666666666,0.8543333333333333,,298.24766666666665,0.0,0.0,1019.4886666666666,,8.927166666666666,16.09,310.56666666666666,2.0429999999999997,
2016-03-25 06:48:00-07:00,7.904,0.464,6.548,0.854,,298.274,0.0,0.0,1019.488,,8.921999999999999,16.09,310.6,2.042,
2016-03-25 06:49:00-07:00,7.898666666666666,0.46366666666666667,6.537333333333333,0.8536666666666667,,298.3003333333333,0.0,0.0,1019.4873333333334,,8.916833333333333,16.09,310.6333333333333,2.041,
2016-03-25 06:50:00-07:00,7.8933333333333335,0.4633333333333333,6.526666666666666,0.8533333333333333,,298.32666666666665,0.0,0.0,1019.4866666666667,,8.911666666666665,16.09,310.6666666666667,2.04,
2016-03-25 06:51:00-07:00,7.888,0.463,6.516,0.853,,298.35299999999995,0.0,0.0,1019.486,,8.9065,16.09,310.7,2.0389999999999997,
2016-03-25 06:52:00-07:00,7.882666666666666,0.46266666666666667,6.505333333333334,0.8526666666666667,,298.3793333333333,0.0,0.0,1019.4853333333333,,8.901333333333334,16.09,310.73333333333335,2.038,
2016-03-25 06:53:00-07:00,7.8773333333333335,0.4623333333333334,6.494666666666666,0.8523333333333333,,298.40566666666666,0.0,0.0,1019.4846666666667,,8.896166666666666,16.09,310.76666666666665,2.037,
2016-03-25 06:54:00-07:00,7.872,0.462,6.484,0.852,,298.43199999999996,0.0,0.0,1019.484,,8.891,16.09,310.8,2.0359999999999996,
2016-03-25 06:55:00-07:00,7.866666666666666,0.46166666666666667,6.473333333333334,0.8516666666666667,,298.4583333333333,0.0,0.0,1019.4833333333333,,8.885833333333332,16.09,310.8333333333333,2.0349999999999997,
2016-03-25 06:56:00-07:00,7.8613333333333335,0.4613333333333334,6.462666666666666,0.8513333333333333,,298.48466666666667,0.0,0.0,1019.4826666666667,,8.880666666666666,16.09,310.8666666666667,2.034,
2016-03-25 06:57:00-07:00,7.856,0.461,6.452,0.851,,298.51099999999997,0.0,0.0,1019.482,,8.875499999999999,16.09,310.9,2.033,
2016-03-25 06:58:00-07:00,7.850666666666666,0.46066666666666667,6.441333333333334,0.8506666666666667,,298.5373333333333,0.0,0.0,1019.4813333333334,,8.870333333333333,16.09,310.93333333333334,2.032,
2016-03-25 06:59:00-07:00,7.8453333333333335,0.46033333333333337,6.430666666666666,0.8503333333333333,,298.5636666666666,0.0,0.0,1019.4806666666667,,8.865166666666665,16.09,310.96666666666664,2.0309999999999997,
2016-03-25 07:00:00-07:00,7.84,0.46,6.42,0.85,partly-cloudy-night,298.59,0.0,0.0,1019.48,Partly Cloudy,8.86,16.09,311.0,2.03,America/Los_Angeles
2016-03-25 07:01:00-07:00,7.857166666666666,0.45916666666666667,6.424166666666666,0.8493333333333333,,298.6191666666666,0.0,0.0,1019.4795,,8.875333333333332,16.09,311.0,2.0308333333333333,
2016-03-25 07:02:00-07:00,7.874333333333333,0.45833333333333337,6.428333333333334,0.8486666666666667,,298.6483333333333,0.0,0.0,1019.479,,8.890666666666666,16.09,311.0,2.0316666666666663,
2016-03-25 07:03:00-07:00,7.8915,0.4575,6.4325,0.848,,298.67749999999995,0.0,0.0,1019.4785,,8.905999999999999,16.09,311.0,2.0324999999999998,
2016-03-25 07:04:00-07:00,7.908666666666666,0.45666666666666667,6.4366666666666665,0.8473333333333333,,298.70666666666665,0.0,0.0,1019.4780000000001,,8.921333333333333,16.09,311.0,2.033333333333333,
2016-03-25 07:05:00-07:00,7.925833333333333,0.45583333333333337,6.440833333333333,0.8466666666666667,,298.7358333333333,0.0,0.0,1019.4775,,8.936666666666666,16.09,311.0,2.0341666666666667,
2016-03-25 07:06:00-07:00,7.943,0.455,6.445,0.846,,298.765,0.0,0.0,1019.477,,8.952,16.09,311.0,2.0349999999999997,
2016-03-25 07:07:00-07:00,7.960166666666667,0.45416666666666666,6.449166666666667,0.8453333333333333,,298.7941666666666,0.0,0.0,1019.4765,,8.967333333333332,16.09,311.0,2.035833333333333,
2016-03-25 07:08:00-07:00,7.977333333333333,0.45333333333333337,6.453333333333333,0.8446666666666667,,298.8233333333333,0.0,0.0,1019.476,,8.982666666666667,16.09,311.0,2.0366666666666666,
2016-03-25 07:09:00-07:00,7.9944999999999995,0.4525,6.4575,0.844,,298.85249999999996,0.0,0.0,1019.4755,,8.998,16.09,311.0,2.0374999999999996,
2016-03-25 07:10:00-07:00,8.011666666666667,0.45166666666666666,6.461666666666667,0.8433333333333333,,298.88166666666666,0.0,0.0,1019.475,,9.013333333333334,16.09,311.0,2.038333333333333,
2016-03-25 07:11:00-07:00,8.028833333333333,0.45083333333333336,6.465833333333333,0.8426666666666667,,298.9108333333333,0.0,0.0,1019.4745,,9.028666666666666,16.09,311.0,2.0391666666666666,
2016-03-25 07:12:00-07:00,8.046,0.45,6.47,0.842,,298.94,0.0,0.0,1019.474,,9.043999999999999,16.09,311.0,2.04,
2016-03-25 07:13:00-07:00,8.063166666666666,0.44916666666666666,6.474166666666666,0.8413333333333334,,298.96916666666664,0.0,0.0,1019.4735000000001,,9.059333333333333,16.09,311.0,2.040833333333333,
2016-03-25 07:14:00-07:00,8.080333333333334,0.44833333333333336,6.4783333333333335,0.8406666666666667,,298.99833333333333,0.0,0.0,1019.4730000000001,,9.074666666666666,16.09,311.0,2.0416666666666665,
2016-03-25 07:15:00-07:00,8.0975,0.4475,6.4825,0.84,,299.0275,0.0,0.0,1019.4725000000001,,9.09,16.09,311.0,2.0425,
2016-03-25 07:16:00-07:00,8.114666666666666,0.44666666666666666,6.486666666666666,0.8393333333333334,,299.0566666666666,0.0,0.0,1019.472,,9.105333333333332,16.09,311.0,2.043333333333333,
2016-03-25 07:17:00-07:00,8.131833333333333,0.44583333333333336,6.490833333333334,0.8386666666666667,,299.0858333333333,0.0,0.0,1019.4715,,9.120666666666667,16.09,311.0,2.0441666666666665,
2016-03-25 07:18:00-07:00,8.149,0.445,6.495,0.838,,299.11499999999995,0.0,0.0,1019.471,,9.136,16.09,311.0,2.045,
2016-03-25 07:19:00-07:00,8.166166666666665,0.44416666666666665,6.4991666666666665,0.8373333333333334,,299.14416666666665,0.0,0.0,1019.4705,,9.151333333333334,16.09,311.0,2.0458333333333334,
2016-03-25 07:20:00-07:00,8.183333333333334,0.44333333333333336,6.503333333333333,0.8366666666666667,,299.1733333333333,0.0,0.0,1019.47,,9.166666666666666,16.09,311.0,2.0466666666666664,
2016-03-25 07:21:00-07:00,8.2005,0.4425,6.5075,0.836,,299.2025,0.0,0.0,1019.4695,,9.181999999999999,16.09,311.0,2.0475,
2016-03-25 07:22:00-07:00,8.217666666666666,0.44166666666666665,6.511666666666667,0.8353333333333334,,299.2316666666666,0.0,0.0,1019.469,,9.197333333333333,16.09,311.0,2.0483333333333333,
2016-03-25 07:23:00-07:00,8.234833333333333,0.44083333333333335,6.515833333333333,0.8346666666666667,,299.2608333333333,0.0,0.0,1019.4685000000001,,9.212666666666665,16.09,311.0,2.0491666666666664,
2016-03-25 07:24:00-07:00,8.251999999999999,0.44,6.52,0.834,,299.28999999999996,0.0,0.0,1019.4680000000001,,9.228,16.09,311.0,2.05,
2016-03-25 07:25:00-07:00,8.269166666666667,0.43916666666666665,6.524166666666667,0.8333333333333334,,299.31916666666666,0.0,0.0,1019.4675,,9.243333333333332,16.09,311.0,2.0508333333333333,
2016-03-25 07:26:00-07:00,8.286333333333333,0.43833333333333335,6.528333333333333,0.8326666666666667,,299.3483333333333,0.0,0.0,1019.467,,9.258666666666667,16.09,311.0,2.0516666666666667,
2016-03-25 07:27:00-07:00,8.3035,0.4375,6.5325,0.832,,299.3775,0.0,0.0,1019.4665,,9.274,16.09,311.0,2.0524999999999998,
2016-03-25 07:28:00-07:00,8.320666666666666,0.43666666666666665,6.536666666666666,0.8313333333333334,,299.40666666666664,0.0,0.0,1019.466,,9.289333333333333,16.09,311.0,2.0533333333333332,
2016-03-25 07:29:00-07:00,8.337833333333332,0.43583333333333335,6.5408333333333335,0.8306666666666667,,299.43583333333333,0.0,0.0,1019.4655,,9.304666666666666,16.09,311.0,2.0541666666666667,
2016-03-25 07:30:00-07:00,8.355,0.435,6.545,0.83,,299.465,0.0,0.0,1019.465,,9.32,16.09,311.0,2.0549999999999997,
2016-03-25 07:31:00-07:00,8.372166666666667,0.43416666666666665,6.549166666666666,0.8293333333333334,,299.4941666666666,0.0,0.0,1019.4645,,9.335333333333333,16.09,311.0,2.055833333333333,
2016-03-25 07:32:00-07:00,8.389333333333333,0.43333333333333335,6.553333333333334,0.8286666666666667,,299.5233333333333,0.0,0.0,1019.464,,9.350666666666665,16.09,311.0,2.0566666666666666,
2016-03-25 07:33:00-07:00,8.4065,0.4325,6.5575,0.8280000000000001,,299.55249999999995,0.0,0.0,1019.4635000000001,,9.366,16.09,311.0,2.0575,
2016-03-25 07:34:00-07:00,8.423666666666666,0.43166666666666664,6.5616666666666665,0.8273333333333334,,299.58166666666665,0.0,0.0,1019.4630000000001,,9.381333333333332,16.09,311.0,2.058333333333333,
2016-03-25 07:35:00-07:00,8.440833333333332,0.43083333333333335,6.565833333333333,0.8266666666666667,,299.6108333333333,0.0,0.0,1019.4625000000001,,9.396666666666667,16.09,311.0,2.0591666666666666,
2016-03-25 07:36:00-07:00,8.458,0.43,6.57,0.8260000000000001,,299.64,0.0,0.0,1019.462,,9.411999999999999,16.09,311.0,2.06,
2016-03-25 07:37:00-07:00,8.475166666666667,0.42916666666666664,6.574166666666667,0.8253333333333334,,299.6691666666666,0.0,0.0,1019.4615,,9.427333333333333,16.09,311.0,2.0608333333333335,
2016-03-25 07:38:00-07:00,8.492333333333333,0.42833333333333334,6.578333333333333,0.8246666666666667,,299.6983333333333,0.0,0.0,1019.461,,9.442666666666666,16.09,311.0,2.0616666666666665,
2016-03-25 07:39:00-07:00,8.5095,0.4275,6.5825,0.8240000000000001,,299.72749999999996,0.0,0.0,1019.4605,,9.458,16.09,311.0,2.0625,
2016-03-25 07:40:00-07:00,8.526666666666666,0.42666666666666664,6.586666666666667,0.8233333333333334,,299.75666666666666,0.0,0.0,1019.46,,9.473333333333333,16.09,311.0,2.0633333333333335,
2016-03-25 07:41:00-07:00,8.543833333333334,0.42583333333333334,6.590833333333333,0.8226666666666667,,299.7858333333333,0.0,0.0,1019.4595,,9.488666666666665,16.09,311.0,2.0641666666666665,
2016-03-25 07:42:00-07:00,8.561,0.425,6.595,0.8220000000000001,,299.815,0.0,0.0,1019.4590000000001,,9.504,16.09,311.0,2.065,
2016-03-25 07:43:00-07:00,8.578166666666666,0.42416666666666664,6.599166666666666,0.8213333333333334,,299.84416666666664,0.0,0.0,1019.4585000000001,,9.519333333333332,16.09,311.0,2.0658333333333334,
2016-03-25 07:44:00-07:00,8.595333333333333,0.42333333333333334,6.6033333333333335,0.8206666666666667,,299.87333333333333,0.0,0.0,1019.4580000000001,,9.534666666666666,16.09,311.0,2.066666666666667,
2016-03-25 07:45:00-07:00,8.612499999999999,0.4225,6.6075,0.8200000000000001,,299.9025,0.0,0.0,1019.4575,,9.549999999999999,16.09,311.0,2.0675,
2016-03-25 07:46:00-07:00,8.629666666666665,0.42166666666666663,6.611666666666666,0.8193333333333334,,299.9316666666666,0.0,0.0,1019.457,,9.565333333333333,16.09,311.0,2.0683333333333334,
2016-03-25 07:47:00-07:00,8.646833333333333,0.42083333333333334,6.615833333333334,0.8186666666666667,,299.9608333333333,0.0,0.0,1019.4565,,9.580666666666666,16.09,311.0,2.069166666666667,
2016-03-25 07:48:00-07:00,8.664,0.42,6.62,0.8180000000000001,,299.98999999999995,0.0,0.0,1019.456,,9.596,16.09,311.0,2.07,
2016-03-25 07:49:00-07:00,8.681166666666666,0.41916666666666663,6.6241666666666665,0.8173333333333334,,300.01916666666665,0.0,0.0,1019.4555,,9.611333333333333,16.09,311.0,2.0708333333333333,
2016-03-25 07:50:00-07:00,8.698333333333332,0.41833333333333333,6.628333333333333,0.8166666666666667,,300.0483333333333,0.0,0.0,1019.455,,9.626666666666667,16.09,311.0,2.0716666666666668,
2016-03-25 07:51:00-07:00,8.715499999999999,0.4175,6.6325,0.8160000000000001,,300.0775,0.0,0.0,1019.4545,,9.642,16.09,311.0,2.0725000000000002,
2016-03-25 07:52:00-07:00,8.732666666666667,0.41666666666666663,6.636666666666667,0.8153333333333334,,300.1066666666666,0.0,0.0,1019.4540000000001,,9.657333333333332,16.09,311.0,2.0733333333333333,
2016-03-25 07:53:00-07:00,8.749833333333333,0.41583333333333333,6.640833333333333,0.8146666666666668,,300.1358333333333,0.0,0.0,1019.4535000000001,,9.672666666666666,16.09,311.0,2.0741666666666667,
2016-03-25 07:54:00-07:00,8.767,0.415,6.645,0.8140000000000001,,300.16499999999996,0.0,0.0,1019.4530000000001,,9.687999999999999,16.09,311.0,2.075,
2016-03-25 07:55:00-07:00,8.784166666666666,0.4141666666666666,6.649166666666667,0.8133333333333334,,300.19416666666666,0.0,0.0,1019.4525000000001,,9.703333333333333,16.09,311.0,2.075833333333333,
2016-03-25 07:56:00-07:00,8.801333333333332,0.41333333333333333,6.653333333333333,0.8126666666666668,,300.2233333333333,0.0,0.0,1019.452,,9.718666666666666,16.09,311.0,2.0766666666666667,
2016-03-25 07:57:00-07:00,8.818499999999998,0.4125,6.6575,0.812,,300.2525,0.0,0.0,1019.4515,,9.734,16.09,311.0,2.0775,
2016-03-25 07:58:00-07:00,8.835666666666667,0.4116666666666666,6.661666666666666,0.8113333333333334,,300.28166666666664,0.0,0.0,1019.451,,9.749333333333333,16.09,311.0,2.0783333333333336,
2016-03-25 07:59:00-07:00,8.852833333333333,0.41083333333333333,6.6658333333333335,0.8106666666666668,,300.31083333333333,0.0,0.0,1019.4505,,9.764666666666667,16.09,311.0,2.0791666666666666,
2016-03-25 08:00:00-07:00,8.87,0.41,6.67,0.81,partly-cloudy-day,300.34,0.0,0.0,1019.45,Partly Cloudy,9.78,16.09,311.0,2.08,America/Los_Angeles
2016-03-25 08:01:00-07:00,8.913499999999999,0.4083333333333333,6.676166666666667,0.8088333333333334,,300.3723333333333,0.0,0.0,1019.4493333333334,,9.808333333333334,16.09,311.0,2.079833333333333,
2016-03-25 08:02:00-07:00,8.956999999999999,0.4066666666666666,6.682333333333333,0.8076666666666668,,300.4046666666666,0.0,0.0,1019.4486666666667,,9.836666666666666,16.09,311.0,2.0796666666666668,
2016-03-25 08:03:00-07:00,9.000499999999999,0.40499999999999997,6.6885,0.8065000000000001,,300.43699999999995,0.0,0.0,1019.4480000000001,,9.865,16.09,311.0,2.0795,
